"""HSCIC.2.2NumerTotalCostResiAndNursing""","""HSCIC.2.2DenomTotalWeeksSupportedResiAndNursing""","""HSCIC.2.2UnitCostWeeklySpendPerPersonResiAndNursing""","""HSCIC.2.2ANumerTotalCostResiNursingLessIncome""","""HSCIC.2.2ADenomTotalWeeksSupportedResiNursingExcS256""","""HSCIC.2.2AUnitCostWeeklySpendPerPersonResiNursingExcS256""","""HSCIC.2.3NumerTotalCostNursing""","""HSCIC.2.3DenomTotalWeeksSupportedNursing""","""HSCIC.2.3UnitCostWeeklySpendPerPersonNursing""","""HSCIC.2.4NumerTotalCostResi""","""HSCIC.2.4DenomTotalWeeksSupportedResi""","""HSCIC.2.4UnitCostWeeklySpendPerPersonResi""","""HSCIC.2.5NumerTotalCostResiOwnProvision""","""HSCIC.2.5DenomTotalWeeksSupportedResiOwnProvision""","""HSCIC.2.5UnitCostWeeklySpendPerPersonResiOwnProvision""","""HSCIC.2.6NumerTotalCostResiProvidedByOthers""","""HSCIC.2.6DenomTotalWeeksSupportedResiProvidedByOthers""","""HSCIC.2.6UnitCostWeeklySpendPerPersonResiProvidedByOthers""","""HSCIC.2.26NumerTotalCostHomeCare""","""HSCIC.2.26DenomOlderPeopleReceivingHomeCare""","""HSCIC.2.26UnitCostWeeklySpendPerPersonHomeCare""","""HSCIC.2.44NumerTotalCostDayCare""","""HSCIC.2.44DenomAvgClientsPerWeekDayCare""","""HSCIC.2.44UnitCostWeeklySpendPerPersonDayCare""","""HSCIC.2.31NumerTotalCostDirectPayments""","""HSCIC.2.31DenomOlderPeopleReceivingDirectPayments""","""HSCIC.2.31UnitCostWeeklySpendPerPersonDirectPayments""","""HSCIC.2.34ANumerTotalCostDayCare""","""HSCIC.2.34ADenomAvgClientsPerWeekDayCare""","""HSCIC.2.34AUnitCostWeeklySpendPerPersonDayCare""","""HSCIC.2.35NumerTotalCostDayCareOwnProvision""","""HSCIC.2.35DenomAvgClientsPerWeekDayCareOwnProvision""","""HSCIC.2.35UnitCostWeeklySpendPerPersonDayCareOwnProvision""","""HSCIC.2.36NumerTotalCostDayCareProvidedByOthers""","""HSCIC.2.36DenomTotalCostDayCareProvidedByOthers""","""HSCIC.2.36UnitCostWeeklySpendPerPersonDayCareProvidedByOthers""","""HSCIC.2.56NumerTotalCostProvidingMeals""","""HSCIC.2.56DenomNumberReceivingMeals""","""HSCIC.2.56AvgWeeklySpendPerPersonMeals""","""HSCICMaster.HSCIC.Year""","""HSCICMaster.ONS.LA.Code""","""HSCICMaster.ONS.LA.Name""",HSCICMaster.Inflation
35679.23552,65201,547.2268046,32487.77721,65201,498.2839305,16218.16069,30122,538.3716146,19459.87819,35079,554.7656825,3545.665913,3724,952.0525819,15914.21228,31355,507.6177793,11459.09442,790,278.9384827,2999.99475,290,197.5664672,5332.260313,810,126.9642772,2999.99475,400,143.4780098,2479.45318,300,158.9147598,520.54157,100,98.2447423,0,0,NA,2028-29,E06000050,Cheshire West and Chester,0.0167
36278.64668,65201,556.4202149,33033.57186,65201,506.6551005,16490.62579,30122,547.4162578,19786.80414,35079,564.0857459,3605.2331,3724,968.0470653,16181.57104,31355,516.145758,11651.60721,790,283.6246492,3050.394661,290,200.8855838,5421.842286,810,129.0972771,3050.394661,400,145.8884403,2521.107993,300,161.5845277,529.2866684,100,99.89525397,0,0,NA,2029-30,E06000050,Cheshire West and Chester,0.0168
36888.12794,65201,565.7680745,33588.53587,65201,515.1669062,16767.6683,30122,556.6128509,20119.22245,35079,573.5623865,3665.801016,3724,984.310256,16453.42144,31355,524.8170068,11847.35421,790,288.3895433,3101.641292,290,204.2604616,5512.929237,810,131.2661113,3101.641292,400,148.3393661,2563.462607,300,164.2991478,538.1786844,100,101.5734942,0,0,NA,2030-31,E06000050,Cheshire West and Chester,0.0168
37511.53731,65201,575.3295549,34156.18213,65201,523.8732269,17051.04189,30122,566.0196081,20459.23731,35079,583.2555908,3727.753053,3724,1000.945099,16731.48426,31355,533.6864142,12047.5745,790,293.2633266,3154.05903,290,207.7124634,5606.097741,810,133.4845086,3154.05903,400,150.8463014,2606.785125,300,167.0758034,547.2739042,100,103.2900863,0,0,NA,2031-32,E06000050,Cheshire West and Chester,0.0169
38149.23344,65201,585.1101574,34736.83722,65201,532.7790718,17340.90961,30122,575.6419414,20807.04435,35079,593.1709358,3791.124855,3724,1017.961166,17015.91949,31355,542.7590832,12252.38326,790,298.2488032,3207.678033,290,211.2435753,5701.401402,810,135.7537452,3207.678033,400,153.4106885,2651.100473,300,169.9160921,556.5775606,100,105.0460178,0,0,NA,2032-33,E06000050,Cheshire West and Chester,0.017
38797.77041,65201,595.05703,35327.36346,65201,541.836316,17635.70507,30122,585.4278544,21160.7641,35079,603.2548417,3855.573978,3724,1035.266506,17305.19012,31355,551.9859876,12460.67378,790,303.3190328,3262.20856,290,214.8347161,5798.325226,810,138.0615589,3262.20856,400,156.0186702,2696.169181,300,172.8046656,566.0393791,100,106.8318001,0,0,NA,2033-34,E06000050,Cheshire West and Chester,0.017
39457.33251,65201,605.1729996,35927.92864,65201,551.0475334,17935.51206,30122,595.3801279,21520.49709,35079,613.5101741,3921.118735,3724,1052.866036,17599.37835,31355,561.3697494,12672.50523,790,308.4754564,3317.666105,290,218.4869062,5896.896755,810,140.4086054,3317.666105,400,158.6709876,2742.004057,300,175.7423449,575.6620486,100,108.6479407,0,0,NA,2034-35,E06000050,Cheshire West and Chester,0.017
40128.10716,65201,615.4609406,36538.70342,65201,560.4153415,18240.41576,30122,605.5015901,21886.34554,35079,623.939847,3987.777754,3724,1070.764759,17898.56779,31355,570.9130352,12887.93782,790,313.7195391,3374.066429,290,222.2011837,5997.144,810,142.7955517,3374.066429,400,161.3683944,2788.618126,300,178.7299648,585.4483034,100,110.4949557,0,0,NA,2035-36,E06000050,Cheshire West and Chester,0.017
40814.29779,65201,625.9853226,37163.51525,65201,569.9984438,18552.32687,30122,615.8556673,22260.60205,35079,634.6092184,4055.968753,3724,1089.074836,18204.63329,31355,580.6756481,13108.32156,790,319.0841432,3431.762965,290,226.0008239,6099.695162,810,145.2373556,3431.762965,400,164.127794,2836.303496,300,181.7862472,595.4594694,100,112.3844194,0,0,NA,2036-37,E06000050,Cheshire West and Chester,0.0171
897,1430,627.3,864,1430,603.9,277,370,748.1,620,1060,585.1,0,0,NA,620,1060,585.1,824,0,NA,175,95,36.2,85,50,34.2,0,NA,6.1,0,0,NA,0,NA,6.1,0,0,NA,2011-12,E09000001,City of London,1
776,1291,601.1,776,1239,626.3,291,393,740.5,485,898,540.1,0,0,NA,485,898,540.1,3,0,NA,0,0,0,10,35,5.5,0,0,NA,0,0,NA,0,0,NA,0,0,NA,2012-13,E09000001,City of London,1
650,1217,534.1,646,1150,561.7,224,413,542.4,426,804,529.9,0,0,NA,426,804,529.9,0,15,0,0,0,NA,37,35,19.2,0,0,NA,0,0,NA,0,0,NA,0,0,NA,2013-14,E09000001,City of London,1
649.48,1217,533.67272,645.4832,1150,561.25064,223.8208,413,541.96608,425.6592,804,529.47608,0,0,NA,425.6592,804,529.47608,0,15,0,0,0,NA,36.9704,35,19.18464,0,0,NA,0,0,NA,0,0,NA,0,0,NA,2014-15,E09000001,City of London,-0.0008
651.688232,1217,535.4872072,647.6778429,1150,563.1588922,224.5817907,413,543.8087647,427.1064413,804,531.2762987,0,0,NA,427.1064413,804,531.2762987,0,15,0,0,0,NA,37.09609936,35,19.24986778,0,0,NA,0,0,NA,0,0,NA,0,0,NA,2015-16,E09000001,City of London,0.0034
655.9242055,1217,538.9678741,651.8877489,1150,566.819425,226.0415724,413,547.3435216,429.8826331,804,534.7295946,0,0,NA,429.8826331,804,534.7295946,0,15,0,0,0,NA,37.33722401,35,19.37499192,0,0,NA,0,0,NA,0,0,NA,0,0,NA,2016-17,E09000001,City of London,0.0065
661.8275234,1217,543.818585,657.7547386,1150,571.9207998,228.0759465,413,552.2696133,433.7515768,804,539.542161,0,0,NA,433.7515768,804,539.542161,0,15,0,0,0,NA,37.67325902,35,19.54936684,0,0,NA,0,0,NA,0,0,NA,0,0,NA,2017-18,E09000001,City of London,0.009
669.0414434,1217,549.7462075,664.9242652,1150,578.1547365,230.5619743,413,558.2893521,438.479469,804,545.4231705,0,0,NA,438.479469,804,545.4231705,0,15,0,0,0,NA,38.08389755,35,19.76245494,0,0,NA,0,0,NA,0,0,NA,0,0,NA,2018-19,E09000001,City of London,0.0109
677.2706531,1217,556.5080859,673.1028337,1150,585.2660398,233.3978866,413,565.1563112,443.8727665,804,552.1318755,0,0,NA,443.8727665,804,552.1318755,0,15,0,0,0,NA,38.55232949,35,20.00553314,0,0,NA,0,0,NA,0,0,NA,0,0,NA,2019-20,E09000001,City of London,0.0123
686.3460799,1217,563.9652942,682.1224117,1150,593.1086047,236.5254183,413,572.7294057,449.8206616,804,559.5304426,0,0,NA,449.8206616,804,559.5304426,0,15,0,0,0,NA,39.0689307,35,20.27360728,0,0,NA,0,0,NA,0,0,NA,0,0,NA,2020-21,E09000001,City of London,0.0134
696.1608288,1217,572.0299979,691.8767622,1150,601.5900578,239.9077318,413,580.9194362,456.253097,804,567.531728,0,0,NA,456.253097,804,567.531728,0,15,0,0,0,NA,39.62761641,35,20.56351987,0,0,NA,0,0,NA,0,0,NA,0,0,NA,2021-22,E09000001,City of London,0.0143
706.5336252,1217,580.5532449,702.1857259,1150,610.5537496,243.482357,413,589.5751358,463.0512682,804,575.9879507,0,0,NA,463.0512682,804,575.9879507,0,15,0,0,0,NA,40.21806789,35,20.86991631,0,0,NA,0,0,NA,0,0,NA,0,0,NA,2022-23,E09000001,City of London,0.0149
717.414243,1217,589.4937649,712.9993861,1150,619.9562774,247.2319853,413,598.6545929,470.1822577,804,584.8581652,0,0,NA,470.1822577,804,584.8581652,0,15,0,0,0,NA,40.83742614,35,21.19131302,0,0,NA,0,0,NA,0,0,NA,0,0,NA,2023-24,E09000001,City of London,0.0154
728.749388,1217,598.8077664,724.2647764,1150,629.7515865,251.1382506,413,608.1133355,477.6111374,804,594.0989242,0,0,NA,477.6111374,804,594.0989242,0,15,0,0,0,NA,41.48265747,35,21.52613577,0,0,NA,0,0,NA,0,0,NA,0,0,NA,2024-25,E09000001,City of London,0.0158
740.4822532,1217,608.4485714,735.9254393,1150,639.8905871,255.1815765,413,617.9039602,485.3006767,804,603.6639169,0,0,NA,485.3006767,804,603.6639169,0,15,0,0,0,NA,42.15052826,35,21.87270656,0,0,NA,0,0,NA,0,0,NA,0,0,NA,2025-26,E09000001,City of London,0.0161
752.6261621,1217,618.427128,747.9946165,1150,650.3847927,259.3665543,413,628.0375851,493.2596078,804,613.5640051,0,0,NA,493.2596078,804,613.5640051,0,15,0,0,0,NA,42.84179692,35,22.23141894,0,0,NA,0,0,NA,0,0,NA,0,0,NA,2026-27,E09000001,City of London,0.0164
765.0444938,1217,628.6311756,760.3365277,1150,661.1161418,263.6461025,413,638.4002053,501.3983913,804,623.6878112,0,0,NA,501.3983913,804,623.6878112,0,15,0,0,0,NA,43.54868657,35,22.59823736,0,0,NA,0,0,NA,0,0,NA,0,0,NA,2027-28,E09000001,City of London,0.0165
777.8207368,1217,639.1293162,773.0341477,1150,672.1567814,268.0489924,413,649.0614887,509.7717445,804,634.1033976,0,0,NA,509.7717445,804,634.1033976,0,15,0,0,0,NA,44.27594964,35,22.97562792,0,0,NA,0,0,NA,0,0,NA,0,0,NA,2028-29,E09000001,City of London,0.0167
790.8881252,1217,649.8666887,786.0211214,1150,683.4490153,272.5522155,413,659.9657217,518.3359098,804,644.7563347,0,0,NA,518.3359098,804,644.7563347,0,15,0,0,0,NA,45.01978559,35,23.36161847,0,0,NA,0,0,NA,0,0,NA,0,0,NA,2029-30,E09000001,City of London,0.0168
804.1750457,1217,660.7844491,799.2262762,1150,694.9309587,277.1310927,413,671.0531459,527.043953,804,655.5882411,0,0,NA,527.043953,804,655.5882411,0,15,0,0,0,NA,45.77611799,35,23.75409366,0,0,NA,0,0,NA,0,0,NA,0,0,NA,2030-31,E09000001,City of London,0.0168
817.765604,1217,671.9517063,812.7332003,1150,706.675292,281.8146081,413,682.393944,535.9509959,804,666.6676824,0,0,NA,535.9509959,804,666.6676824,0,15,0,0,0,NA,46.54973438,35,24.15553784,0,0,NA,0,0,NA,0,0,NA,0,0,NA,2031-32,E09000001,City of London,0.0169
831.6676193,1217,683.3748853,826.5496647,1150,718.6887719,286.6054565,413,693.9946411,545.0621628,804,678.001033,0,0,NA,545.0621628,804,678.001033,0,15,0,0,0,NA,47.34107987,35,24.56618198,0,0,NA,0,0,NA,0,0,NA,0,0,NA,2032-33,E09000001,City of London,0.017
845.8059688,1217,694.9922584,840.601009,1150,730.906481,291.4777492,413,705.79255,554.3282196,804,689.5270506,0,0,NA,554.3282196,804,689.5270506,0,15,0,0,0,NA,48.14587822,35,24.98380708,0,0,NA,0,0,NA,0,0,NA,0,0,NA,2033-34,E09000001,City of London,0.017
860.1846703,1217,706.8071268,854.8912261,1150,743.3318912,296.432871,413,717.7910233,563.7517993,804,701.2490104,0,0,NA,563.7517993,804,701.2490104,0,15,0,0,0,NA,48.96435815,35,25.4085318,0,0,NA,0,0,NA,0,0,NA,0,0,NA,2034-35,E09000001,City of London,0.017
874.8078097,1217,718.8228479,869.424377,1150,755.9685334,301.4722298,413,729.9934707,573.3355799,804,713.1702436,0,0,NA,573.3355799,804,713.1702436,0,15,0,0,0,NA,49.79675224,35,25.84047684,0,0,NA,0,0,NA,0,0,NA,0,0,NA,2035-36,E09000001,City of London,0.017
889.7670232,1217,731.1147186,884.2915338,1150,768.8955953,306.6274049,413,742.4763591,583.1396183,804,725.3654548,0,0,NA,583.1396183,804,725.3654548,0,15,0,0,0,NA,50.64827671,35,26.28234899,0,0,NA,0,0,NA,0,0,NA,0,0,NA,2036-37,E09000001,City of London,0.0171
38430,85983,446.9,38262,82883,461.6,12129,27834,435.8,26301,58149,452.3,0,0,NA,26301,58149,452.3,23878,2585,177.6,6724,720,180.1,1757,220,152.2,1906,400,91.9,1244,145,165,662,255,50.1,34,100,6.5,2011-12,E06000052,Cornwall,1
41835,87409,478.6,41457,83575,496,13167,28812,457,28668,58597,489.2,0,0,NA,28668,58597,489.2,28113,2790,193.7,2149,410,100.8,2796,205,263.6,2149,420,98.6,1381,160,165,768,260,57.2,47,40,23.8,2012-13,E06000052,Cornwall,1
42377,92822,456.5,40585,90619,447.9,13966,28050,497.9,28411,64772,438.6,0,0,NA,28411,64772,438.6,31974,2840,216.4,2298,345,127.4,2868,220,248.4,2298,365,121.1,1574,145,211.7,724,220,62.7,20,15,25.6,2013-14,E06000052,Cornwall,1
42343.0984,92822,456.1348,40552.532,90619,447.54168,13954.8272,28050,497.50168,28388.2712,64772,438.24912,0,0,NA,28388.2712,64772,438.24912,31948.4208,2840,216.22688,2296.1616,345,127.29808,2865.7056,220,248.20128,2296.1616,365,121.00312,1572.7408,145,211.53064,723.4208,220,62.64984,19.984,15,25.57952,2014-15,E06000052,Cornwall,-0.0008
42487.06493,92822,457.6856583,40690.41061,90619,449.0633217,14002.27361,28050,499.1931857,28484.79132,64772,439.739167,0,0,NA,28484.79132,64772,439.739167,32057.04543,2840,216.9620514,2303.968549,345,127.7308935,2875.448999,220,249.0451644,2303.968549,365,121.4145306,1578.088119,145,212.2498442,725.8804307,220,62.86284946,20.0519456,15,25.66649037,2015-16,E06000052,Cornwall,0.0034
42763.23086,92822,460.6606151,40954.89828,90619,451.9822333,14093.28839,28050,502.4379414,28669.94247,64772,442.5974716,0,0,NA,28669.94247,64772,442.5974716,32265.41623,2840,218.3723047,2318.944345,345,128.5611443,2894.139418,220,250.6639579,2318.944345,365,122.2037251,1588.345691,145,213.6294682,730.5986535,220,63.27145798,20.18228325,15,25.83332256,2016-17,E06000052,Cornwall,0.0065
43148.09993,92822,464.8065606,41323.49236,90619,456.0500734,14220.12799,28050,506.9598829,28927.97195,64772,446.5808488,0,0,NA,28927.97195,64772,446.5808488,32555.80497,2840,220.3376555,2339.814844,345,129.7181946,2920.186672,220,252.9199335,2339.814844,365,123.3035586,1602.640803,145,215.5521334,737.1740414,220,63.8409011,20.3639238,15,26.06582246,2017-18,E06000052,Cornwall,0.009
43618.41422,92822,469.8729521,41773.91843,90619,461.0210192,14375.12738,28050,512.4857456,29243.28684,64772,451.4485801,0,0,NA,29243.28684,64772,451.4485801,32910.66325,2840,222.7393359,2365.318826,345,131.1321229,2952.016707,220,255.6767608,2365.318826,365,124.6475674,1620.109587,145,217.9016516,745.2092385,220,64.53676692,20.58589056,15,26.34993992,2018-19,E06000052,Cornwall,0.0109
44154.92072,92822,475.6523895,42287.73763,90619,466.6915777,14551.94145,28050,518.7893203,29602.97927,64772,457.0013976,0,0,NA,29602.97927,64772,457.0013976,33315.4644,2840,225.4790297,2394.412247,345,132.745048,2988.326513,220,258.821585,2394.412247,365,126.1807324,1640.036935,145,220.5818419,754.3753121,220,65.33056915,20.83909702,15,26.67404418,2019-20,E06000052,Cornwall,0.0123
44746.59666,92822,482.0261315,42854.39331,90619,472.9452449,14746.93746,28050,525.7410972,29999.65919,64772,463.1252164,0,0,NA,29999.65919,64772,463.1252164,33761.89163,2840,228.5004487,2426.497372,345,134.5238317,3028.370088,220,262.2897942,2426.497372,365,127.8715543,1662.01343,145,223.5376386,764.4839413,220,66.20599878,21.11834092,15,27.03147638,2020-21,E06000052,Cornwall,0.0134
45386.47299,92822,488.9191052,43467.21113,90619,479.7083619,14957.81867,28050,533.2591949,30428.65432,64772,469.7479069,0,0,NA,30428.65432,64772,469.7479069,34244.68668,2840,231.7680052,2461.196284,345,136.4475224,3071.67578,220,266.0405383,2461.196284,365,129.7001175,1685.780222,145,226.7342269,775.4160616,220,67.15274456,21.42033319,15,27.41802649,2021-22,E06000052,Cornwall,0.0143
46062.73144,92822,496.2039998,44114.87258,90619,486.8560165,15180.69017,28050,541.2047569,30882.04127,64772,476.7471508,0,0,NA,30882.04127,64772,476.7471508,34754.93251,2840,235.2213484,2497.868109,345,138.4805905,3117.443749,220,270.0045423,2497.868109,365,131.6326492,1710.898348,145,230.1125668,786.9697609,220,68.15332046,21.73949616,15,27.82655508,2022-23,E06000052,Cornwall,0.0149
46772.0975,92822,503.8455414,44794.24162,90619,494.3535991,15414.4728,28050,549.5393101,31357.6247,64772,484.0890569,0,0,NA,31357.6247,64772,484.0890569,35290.15847,2840,238.8437572,2536.335278,345,140.6131916,3165.452383,220,274.1626122,2536.335278,365,133.659792,1737.246182,145,233.6563004,799.0890953,220,69.20288159,22.0742844,15,28.25508403,2023-24,E06000052,Cornwall,0.0154
47511.09664,92822,511.806301,45501.99064,90619,502.164386,15658.02147,28050,558.2220312,31853.07517,64772,491.737664,0,0,NA,31853.07517,64772,491.737664,35847.74297,2840,242.6174886,2576.409375,345,142.8348801,3215.466531,220,278.4943815,2576.409375,365,135.7716168,1764.694672,145,237.3480699,811.714703,220,70.29628712,22.42305809,15,28.70151436,2024-25,E06000052,Cornwall,0.0158
48276.0253,92822,520.0463824,46234.57268,90619,510.2492326,15910.11561,28050,567.2094059,32365.90968,64772,499.6546404,0,0,NA,32365.90968,64772,499.6546404,36424.89164,2840,246.5236301,2617.889566,345,145.1345216,3267.235542,220,282.9781411,2617.889566,365,137.9575398,1793.106256,145,241.1693738,824.7833097,220,71.42805734,22.78406933,15,29.16360874,2025-26,E06000052,Cornwall,0.0161
49067.75211,92822,528.5751431,46992.81968,90619,518.61732,16171.04151,28050,576.5116402,32896.7106,64772,507.8489765,0,0,NA,32896.7106,64772,507.8489765,37022.25986,2840,250.5666177,2660.822955,345,147.5147278,3320.818205,220,287.6189826,2660.822955,365,140.2200434,1822.513199,145,245.1245516,838.309756,220,72.59947748,23.15772807,15,29.64189192,2026-27,E06000052,Cornwall,0.0164
49877.37002,92822,537.296633,47768.2012,90619,527.1745058,16437.86369,28050,586.0240823,33439.50633,64772,516.2284846,0,0,NA,33439.50633,64772,516.2284846,37633.12715,2840,254.7009669,2704.726533,345,149.9487208,3375.611705,220,292.3646958,2704.726533,365,142.5336742,1852.584667,145,249.1691067,852.1418669,220,73.79736886,23.53983058,15,30.13098314,2027-28,E06000052,Cornwall,0.0165
50710.3221,92822,546.2694867,48565.93016,90619,535.9783201,16712.37602,28050,595.8106844,33997.94608,64772,524.8495003,0,0,NA,33997.94608,64772,524.8495003,38261.60037,2840,258.954473,2749.895467,345,152.4528644,3431.98442,220,297.2471862,2749.895467,365,144.9139865,1883.52283,145,253.3302308,866.3726361,220,75.02978492,23.93294575,15,30.63417056,2028-29,E06000052,Cornwall,0.0167
51562.25551,92822,555.4468141,49381.83779,90619,544.9827558,16993.14393,28050,605.8203039,34569.11158,64772,533.6669719,0,0,NA,34569.11158,64772,533.6669719,38904.39526,2840,263.3049082,2796.09371,345,155.0140725,3489.641759,220,302.2409389,2796.09371,365,147.3485415,1915.166014,145,257.5861786,880.9276964,220,76.29028531,24.33501924,15,31.14882462,2029-30,E06000052,Cornwall,0.0168
52428.5014,92822,564.7783206,50211.45266,90619,554.1384661,17278.62875,28050,615.998085,35149.87265,64772,542.632577,0,0,NA,35149.87265,64772,542.632577,39557.9891,2840,267.7284306,2843.068085,345,157.618309,3548.26774,220,307.3185867,2843.068085,365,149.823997,1947.340803,145,261.9136264,895.7272817,220,77.5719621,24.74384756,15,31.67212488,2030-31,E06000052,Cornwall,0.0168
